Key,repo,Path extension,Priority,Group,Repo Name,size,size_gb,folder,In Glacier,Size in Glacier,STATUS,Notes
0012_rush_mss_volume_295,0012,,,C,The Library Company of Philadelphia,1538057,1.467,rush_mss_volume_295,,,,
0012_rush_mss_volume_296,0012,,,A,The Library Company of Philadelphia,1724047,1.644,rush_mss_volume_296,,,,
0012_rush_mss_volume_298,0012,,,B,The Library Company of Philadelphia,6407661,6.111,rush_mss_volume_298,,,,
0012_rush_mss_volume_299,0012,,,C,The Library Company of Philadelphia,7354519,7.014,rush_mss_volume_299,,,,
0012_rush_mss_volume_300,0012,,,A,The Library Company of Philadelphia,5314179,5.068,rush_mss_volume_300,,,,
0012_rush_mss_volume_301,0012,,,B,The Library Company of Philadelphia,2597291,2.477,rush_mss_volume_301,,,,
0012_rush_mss_volume_302,0012,,,C,The Library Company of Philadelphia,3134875,2.99,rush_mss_volume_302,,,,
0012_rush_mss_volume_303,0012,,,A,The Library Company of Philadelphia,1248390,1.191,rush_mss_volume_303,,,,
0012_rush_mss_volume_304,0012,,,B,The Library Company of Philadelphia,1217257,1.161,rush_mss_volume_304,,,,
0012_rush_mss_volume_305,0012,,,C,The Library Company of Philadelphia,903146,0.861,rush_mss_volume_305,,,,
0012_rush_mss_volume_306,0012,,,A,The Library Company of Philadelphia,1610038,1.535,rush_mss_volume_306,,,,
0012_rush_mss_volume_307,0012,,,B,The Library Company of Philadelphia,900396,0.859,rush_mss_volume_307,,,,
0012_rush_mss_volume_308,0012,,,C,The Library Company of Philadelphia,3804291,3.628,rush_mss_volume_308,,,,
0012_rush_mss_volume_309,0012,,,A,The Library Company of Philadelphia,1754382,1.673,rush_mss_volume_309,,,,
0012_rush_mss_volume_310,0012,,,B,The Library Company of Philadelphia,10040921,9.576,rush_mss_volume_310,,,,
0012_rush_mss_volume_311,0012,,,C,The Library Company of Philadelphia,708696,0.676,rush_mss_volume_311,,,,
0012_rush_mss_volume_313,0012,,,A,The Library Company of Philadelphia,2808681,2.679,rush_mss_volume_313,,,,
0012_rush_mss_volume_096,0012,,,B,The Library Company of Philadelphia,13797786,13.159,rush_mss_volume_096,,,,
0012_rush_mss_volume_097,0012,,,C,The Library Company of Philadelphia,14188690,13.531,rush_mss_volume_097,,,,
0012_rush_mss_volume_099,0012,,,A,The Library Company of Philadelphia,25329758,24.156,rush_mss_volume_099,,,,
0012_rush_mss_volume_099_5,0012,,,B,The Library Company of Philadelphia,22121759,21.097,rush_mss_volume_099_5,,,,
0012_rush_mss_volume_100,0012,,,C,The Library Company of Philadelphia,26977611,25.728,rush_mss_volume_100,,,,
0012_rush_mss_volume_102,0012,,,A,The Library Company of Philadelphia,55988570,53.395,rush_mss_volume_102,,,,
0012_rush_mss_volume_103,0012,,,B,The Library Company of Philadelphia,67387143,64.265,rush_mss_volume_103,,,,
0012_rush_mss_volume_104,0012,,,C,The Library Company of Philadelphia,62741108,59.835,rush_mss_volume_104,,,,
0012_rush_mss_volume_108,0012,,,A,The Library Company of Philadelphia,19803952,18.887,rush_mss_volume_108,,,,
0012_rush_mss_volume_105,0012,,,B,The Library Company of Philadelphia,24534632,23.398,rush_mss_volume_105,,,,
0012_rush_mss_volume_167,0012,,,C,The Library Company of Philadelphia,5348584,5.101,rush_mss_volume_167,,,,
0012_rush_mss_volume_173,0012,,,A,The Library Company of Philadelphia,9567266,9.124,rush_mss_volume_173,,,,
0012_rush_mss_volume_174,0012,,,B,The Library Company of Philadelphia,6140224,5.856,rush_mss_volume_174,,,,
0012_rush_mss_volume_176,0012,,,C,The Library Company of Philadelphia,3958489,3.775,rush_mss_volume_176,,,,
0012_rush_mss_volume_177,0012,,,A,The Library Company of Philadelphia,6730178,6.418,rush_mss_volume_177,,,,
0012_rush_mss_volume_178,0012,,,B,The Library Company of Philadelphia,7116826,6.787,rush_mss_volume_178,,,,
0012_rush_mss_volume_185,0012,,,C,The Library Company of Philadelphia,6822607,6.507,rush_mss_volume_185,,,,
0012_rush_mss_volume_190,0012,,,A,The Library Company of Philadelphia,5041326,4.808,rush_mss_volume_190,,,,
0012_rush_mss_volume_203,0012,,,B,The Library Company of Philadelphia,7524672,7.176,rush_mss_volume_203,,,,
0012_rush_mss_volume_222,0012,,,C,The Library Company of Philadelphia,1301423,1.241,rush_mss_volume_222,,,,
0012_rush_mss_volume_250,0012,,,A,The Library Company of Philadelphia,2391517,2.281,rush_mss_volume_250,,,,
0012_rush_mss_volume_264,0012,,,B,The Library Company of Philadelphia,2332364,2.224,rush_mss_volume_264,,,,
0012_rush_mss_volume_291,0012,,,C,The Library Company of Philadelphia,1481789,1.413,rush_mss_volume_291,,,,
0012_rush_mss_volume_297,0012,,,A,The Library Company of Philadelphia,7254601,6.919,rush_mss_volume_297,,,,
0012_rush_mss_volume_093,0012,,,B,The Library Company of Philadelphia,22698156,21.647,rush_mss_volume_093,,,,
0012_rush_mss_volume_094,0012,,,C,The Library Company of Philadelphia,26173932,24.961,rush_mss_volume_094,,,,
0012_rush_mss_box4_folder02,0012,,,A,The Library Company of Philadelphia,1259524,1.201,rush_mss_box4_folder02,,,,
0012_rush_mss_box4_folder03,0012,,,B,The Library Company of Philadelphia,6020411,5.742,rush_mss_box4_folder03,,,,
0012_rush_mss_box4_folder04,0012,,,C,The Library Company of Philadelphia,4040259,3.853,rush_mss_box4_folder04,,,,
0012_rush_mss_box4_folder05,0012,,,A,The Library Company of Philadelphia,5391275,5.142,rush_mss_box4_folder05,,,,
0012_rush_mss_box4_folder06,0012,,,B,The Library Company of Philadelphia,3609356,3.442,rush_mss_box4_folder06,,,,
0012_rush_mss_box4_folder07,0012,,,C,The Library Company of Philadelphia,5497574,5.243,rush_mss_box4_folder07,,,,
0012_rush_mss_box4_folder08,0012,,,A,The Library Company of Philadelphia,5998226,5.72,rush_mss_box4_folder08,,,,
0012_rush_mss_box4_folder09,0012,,,B,The Library Company of Philadelphia,3647009,3.478,rush_mss_box4_folder09,,,,
0012_rush_mss_box4_folder10,0012,,,C,The Library Company of Philadelphia,4090255,3.901,rush_mss_box4_folder10,,,,
0012_rush_mss_box4_folder11,0012,,,A,The Library Company of Philadelphia,5012019,4.78,rush_mss_box4_folder11,,,,
0012_rush_mss_box4_folder12,0012,,,B,The Library Company of Philadelphia,6434108,6.136,rush_mss_box4_folder12,,,,
0012_rush_mss_box4_folder13,0012,,,C,The Library Company of Philadelphia,13513779,12.888,rush_mss_box4_folder13,,,,
0012_rush_mss_box4_folder20,0012,,,A,The Library Company of Philadelphia,2556217,2.438,rush_mss_box4_folder20,,,,
0012_rush_mss_volume_095,0012,,,B,The Library Company of Philadelphia,23922657,22.814,rush_mss_volume_095,,,,
0012_rush_mss_volume_098,0012,,,C,The Library Company of Philadelphia,14409298,13.742,rush_mss_volume_098,,,,
0012_rush_mss_volume_101,0012,,,A,The Library Company of Philadelphia,21775447,20.767,rush_mss_volume_101,,,,
0012_rush_mss_volume_109,0012,,,B,The Library Company of Philadelphia,10742116,10.244,rush_mss_volume_109,,,,
0012_rush_mss_volume_370,0012,,,C,The Library Company of Philadelphia,10702139,10.206,rush_mss_volume_370,,,,
0012_rush_mss_volume_372,0012,,,A,The Library Company of Philadelphia,7911468,7.545,rush_mss_volume_372,,,,
0012_rush_mss_volume_373,0012,,,B,The Library Company of Philadelphia,9194462,8.769,rush_mss_volume_373,,,,
0012_rush_mss_volume_374,0012,,,C,The Library Company of Philadelphia,10487742,10.002,rush_mss_volume_374,,,,
0012_rush_mss_volume_375,0012,,,A,The Library Company of Philadelphia,7424962,7.081,rush_mss_volume_375,,,,
0012_rush_mss_volume_376,0012,,,B,The Library Company of Philadelphia,2218335,2.116,rush_mss_volume_376,,,,
0012_rush_mss_volume_377,0012,,,C,The Library Company of Philadelphia,1457073,1.39,rush_mss_volume_377,,,,
0012_rush_mss_volume_402,0012,,,A,The Library Company of Philadelphia,10186349,9.714,rush_mss_volume_402,,,,
0012_rush_mss_box4_folder01,0012,,,B,The Library Company of Philadelphia,8226396,7.845,rush_mss_box4_folder01,,,,
0033_uts_ms_010_arabic,0033,,,C,"Columbia University, The Burke Library at Union Theological Seminary",12624018,12.039,uts_ms_010_arabic,,,,
0033_uts_ms_005_arabic,0033,,,A,"Columbia University, The Burke Library at Union Theological Seminary",22242523,21.212,uts_ms_005_arabic,,,,
0033_uts_ms_002_arabic,0033,,,B,"Columbia University, The Burke Library at Union Theological Seminary",46264339,44.121,uts_ms_002_arabic,,,,
0033_uts_ms_009_arabic,0033,,,C,"Columbia University, The Burke Library at Union Theological Seminary",42358230,40.396,uts_ms_009_arabic,,,,
0032_ms_or_184,0032,,,A,"Columbia University, Rare Book & Manuscript Library",2711076,2.585,ms_or_184,,,,
0032_ms_or_200,0032,,,B,"Columbia University, Rare Book & Manuscript Library",28131878,26.829,ms_or_200,,,,
0032_ms_or_225,0032,,,C,"Columbia University, Rare Book & Manuscript Library",21563185,20.564,ms_or_225,,,,
0032_ms_or_231,0032,,,A,"Columbia University, Rare Book & Manuscript Library",20886856,19.919,ms_or_231,,,,
0032_ms_or_253,0032,,,B,"Columbia University, Rare Book & Manuscript Library",46090128,43.955,ms_or_253,,,,
0032_ms_or_452,0032,,,C,"Columbia University, Rare Book & Manuscript Library",22919099,21.857,ms_or_452,,,,
0032_ms_or_460,0032,,,A,"Columbia University, Rare Book & Manuscript Library",13358075,12.739,ms_or_460,,,,
0032_X892_8_Ab9_O,0032,,,B,"Columbia University, Rare Book & Manuscript Library",57909515,55.227,X892_8_Ab9_O,,,,
0032_X892_8_N23_L,0032,,,C,"Columbia University, Rare Book & Manuscript Library",23710151,22.612,X892_8_N23_L,,,,
0032_ms_or_309,0032,,,A,"Columbia University, Rare Book & Manuscript Library",4736475,4.517,ms_or_309,,,,
0032_ms_or_202,0032,,,B,"Columbia University, Rare Book & Manuscript Library",21576531,20.577,ms_or_202,,,,
0032_ms_or_249,0032,,,C,"Columbia University, Rare Book & Manuscript Library",36600968,34.905,ms_or_249,,,,
0032_ms_or_291,0032,,,A,"Columbia University, Rare Book & Manuscript Library",10004010,9.541,ms_or_291,,,,
0032_X892_8_M311,0032,,,B,"Columbia University, Rare Book & Manuscript Library",3204389,3.056,X892_8_M311,,,,
0032_ms_or_268,0032,,,C,"Columbia University, Rare Book & Manuscript Library",8025102,7.653,ms_or_268,,,,
0032_ms_or_281,0032,,,A,"Columbia University, Rare Book & Manuscript Library",8764097,8.358,ms_or_281,,,,
0032_ms_or_302,0032,,,B,"Columbia University, Rare Book & Manuscript Library",8552212,8.156,ms_or_302,,,,
0032_ms_or_317,0032,,,C,"Columbia University, Rare Book & Manuscript Library",41083494,39.18,ms_or_317,,,,
0032_ms_or_397,0032,,,A,"Columbia University, Rare Book & Manuscript Library",38455055,36.674,ms_or_397,,,,
0032_X892_8_L977_O_Q,0032,,,B,"Columbia University, Rare Book & Manuscript Library",50821557,48.467,X892_8_L977_O_Q,,,,
0032_X892_88_M892,0032,,,C,"Columbia University, Rare Book & Manuscript Library",9534737,9.093,X892_88_M892,,,,
0032_ms_or_136,0032,,,A,"Columbia University, Rare Book & Manuscript Library",7645218,7.291,ms_or_136,,,,
0032_ms_or_149,0032,,,B,"Columbia University, Rare Book & Manuscript Library",6011366,5.733,ms_or_149,,,,
0032_ms_or_262,0032,,,C,"Columbia University, Rare Book & Manuscript Library",63862920,60.904,ms_or_262,,,,
0032_ms_or_288,0032,,,A,"Columbia University, Rare Book & Manuscript Library",3924542,3.743,ms_or_288,,,,
0032_X893_7_An8,0032,,,B,"Columbia University, Rare Book & Manuscript Library",13823046,13.183,X893_7_An8,,,,
0032_X893_7_B11,0032,,,C,"Columbia University, Rare Book & Manuscript Library",9633378,9.187,X893_7_B11,,,,
0032_X893_7_Il7,0032,,,A,"Columbia University, Rare Book & Manuscript Library",4170512,3.977,X893_7_Il7,,,,
0032_X892_5_Av3_S4,0032,,,B,"Columbia University, Rare Book & Manuscript Library",40433911,38.561,X892_5_Av3_S4,,,,
0049_bx2080_a2_1475,0049,,,C,"La Salle University, Department of Special Collections",5637493,5.376,bx2080_a2_1475,,,,
0030_spc_mss_bh_005_coch,0030,,,A,"Temple University Libraries, Special Collections Research Center",5058403,4.824,spc_mss_bh_005_coch,,,,
0030_spc_mss_bh_100_coch,0030,,,B,"Temple University Libraries, Special Collections Research Center",6465096,6.166,spc_mss_bh_100_coch,,,,
0030_spc_mss_bh_007_coch,0030,,,C,"Temple University Libraries, Special Collections Research Center",9508625,9.068,spc_mss_bh_007_coch,,,,
0030_spc_mss_bh_056_coch,0030,,,A,"Temple University Libraries, Special Collections Research Center",43170269,41.17,spc_mss_bh_056_coch,,,,
0030_scrc331,0030,,,B,"Temple University Libraries, Special Collections Research Center",47688204,45.479,scrc331,,,,
0030_spc_mss_lt_055,0030,,,C,"Temple University Libraries, Special Collections Research Center",8102537,7.727,spc_mss_lt_055,,,,
0030_spc_mss_bh_057_coch,0030,,,A,"Temple University Libraries, Special Collections Research Center",452627,0.432,spc_mss_bh_057_coch,,,,
0030_spc_mss_bh_019_coch,0030,,,B,"Temple University Libraries, Special Collections Research Center",9892879,9.435,spc_mss_bh_019_coch,,,,
0030_spc_mss_bh_036_coch,0030,,,C,"Temple University Libraries, Special Collections Research Center",2127273,2.029,spc_mss_bh_036_coch,,,,
0030_scrc441,0030,,,A,"Temple University Libraries, Special Collections Research Center",12959469,12.359,scrc441,,,,
0030_scrc447,0030,,,B,"Temple University Libraries, Special Collections Research Center",29782369,28.403,scrc447,,,,
0030_scrc448,0030,,,C,"Temple University Libraries, Special Collections Research Center",13041931,12.438,scrc448,,,,
0030_scrc450,0030,,,A,"Temple University Libraries, Special Collections Research Center",13852915,13.211,scrc450,,,,
0048_SJUMSFrag32,0048,,,B,The Hill Museum & Manuscript Library (HMML),6258072,5.968,SJUMSFrag32,,,,
0020_W535,0020,/Data/WaltersManuscripts/,,LARGE,The Walters Art Museum,233327473,222.518,W535,,,,
0020_W563,0020,/Data/WaltersManuscripts/,,LARGE,The Walters Art Museum,340316039,324.551,W563,,,,
0020_W760,0020,/Data/WaltersManuscripts/,,LARGE,The Walters Art Museum,220115950,209.919,W760,,,,
0020_W556,0020,/Data/WaltersManuscripts/,,C,The Walters Art Museum,22693510,21.642,W556,,,,
0020_W75,0020,/Data/WaltersManuscripts/,,A,The Walters Art Museum,98669789,94.099,W75,,,,
0020_W648,0020,/Data/WaltersManuscripts/,,B,The Walters Art Museum,36265194,34.585,W648,,,,
0020_W923,0020,/Data/WaltersManuscripts/,,C,The Walters Art Museum,5759636,5.493,W923,,,,
0020_W579,0020,/Data/WaltersManuscripts/,,A,The Walters Art Museum,8208647,7.828,W579,,,,
0020_W525,0020,/Data/WaltersManuscripts/,,B,The Walters Art Museum,43650714,41.629,W525,,,,
0020_W7811-2,0020,/Data/WaltersManuscripts/,,C,The Walters Art Museum,694012,0.662,W7811-2,,,,
0020_921067,0020,/Data/WaltersManuscripts/,,A,The Walters Art Museum,34048994,32.472,921067,,,,
0020_W133,0020,/Data/WaltersManuscripts/,,LARGE,The Walters Art Museum,255033033,243.218,W133,,,,
0020_92711,0020,/Data/WaltersManuscripts/,,B,The Walters Art Museum,15665689,14.94,92711,,,,
0020_W479,0020,/Data/WaltersManuscripts/,,C,The Walters Art Museum,5941194,5.666,W479,,,,
0020_W7951-2,0020,/Data/WaltersManuscripts/,,A,The Walters Art Museum,684014,0.652,W7951-2,,,,
0020_W342,0020,/Data/WaltersManuscripts/,,B,The Walters Art Museum,8227804,7.847,W342,,,,
0020_W602,0020,/Data/WaltersManuscripts/,,LARGE,The Walters Art Museum,251207073,239.57,W602,,,,
0020_W70,0020,/Data/WaltersManuscripts/,,C,The Walters Art Museum,29973915,28.585,W70,,,,
0020_W307,0020,/Data/WaltersManuscripts/,,LARGE,The Walters Art Museum,229342300,218.718,W307,,,,
0020_W160,0020,/Data/WaltersManuscripts/,,A,The Walters Art Museum,35941321,34.276,W160,,,,
0020_92699,0020,/Data/WaltersManuscripts/,,B,The Walters Art Museum,46552221,44.396,92699,,,,
0020_W152,0020,/Data/WaltersManuscripts/,,C,The Walters Art Museum,97688655,93.163,W152,,,,
0020_W300,0020,/Data/WaltersManuscripts/,,LARGE,The Walters Art Museum,145662463,138.915,W300,,,,
0020_92808,0020,/Data/WaltersManuscripts/,,LARGE,The Walters Art Museum,199837977,190.58,92808,,,,
0020_W595,0020,/Data/WaltersManuscripts/,,LARGE,The Walters Art Museum,211254029,201.468,W595,,,,
0020_W36,0020,/Data/WaltersManuscripts/,,A,The Walters Art Museum,37721163,35.974,W36,,,,
0020_W79,0020,/Data/WaltersManuscripts/,,B,The Walters Art Museum,80372007,76.649,W79,,,,
0020_W416,0020,/Data/WaltersManuscripts/,,C,The Walters Art Museum,352306,0.336,W416,,,,
0020_921350,0020,/Data/WaltersManuscripts/,,A,The Walters Art Museum,50175815,47.851,921350,,,,
0020_W180,0020,/Data/WaltersManuscripts/,,B,The Walters Art Museum,22991463,21.926,W180,,,,
0020_92962,0020,/Data/WaltersManuscripts/,,C,The Walters Art Museum,27602772,26.324,92962,,,,
0020_W322,0020,/Data/WaltersManuscripts/,,A,The Walters Art Museum,26751703,25.512,W322,,,,
0020_W328,0020,/Data/WaltersManuscripts/,,B,The Walters Art Museum,35007772,33.386,W328,,,,
0020_W170,0020,/Data/WaltersManuscripts/,,C,The Walters Art Museum,28171520,26.866,W170,,,,
0020_92801,0020,/Data/WaltersManuscripts/,,A,The Walters Art Museum,1679642,1.602,92801,,,,
0020_921008,0020,/Data/WaltersManuscripts/,,B,The Walters Art Museum,1708252,1.629,921008,,,,
0020_W402,0020,/Data/WaltersManuscripts/,,C,The Walters Art Museum,10032332,9.568,W402,,,,
0020_PC7I,0020,/Data/OtherCollections/,,A,The Walters Art Museum,35374885,33.736,PC7I,,,,
0020_PC2,0020,/Data/OtherCollections/,,B,The Walters Art Museum,24952886,23.797,PC2,,,,
0020_PC8,0020,/Data/OtherCollections/,,C,The Walters Art Museum,42054972,40.107,PC8,,,,
0020_PC5,0020,/Data/OtherCollections/,,A,The Walters Art Museum,11386505,10.859,PC5,,,,
0020_PC1,0020,/Data/OtherCollections/,,B,The Walters Art Museum,9124724,8.702,PC1,,,,
0020_PC6,0020,/Data/OtherCollections/,,C,The Walters Art Museum,53194255,50.73,PC6,,,,
0020_PC11,0020,/Data/OtherCollections/,,A,The Walters Art Museum,34810998,33.198,PC11,,,,
0020_PC7II,0020,/Data/OtherCollections/,,B,The Walters Art Museum,37007915,35.293,PC7II,,,,
0020_PC4,0020,/Data/OtherCollections/,,C,The Walters Art Museum,35242327,33.61,PC4,,,,
0020_PC9,0020,/Data/OtherCollections/,,A,The Walters Art Museum,22203175,21.175,PC9,,,,
0020_PC3,0020,/Data/OtherCollections/,,B,The Walters Art Museum,42493355,40.525,PC3,,,,
0020_PC10,0020,/Data/OtherCollections/,,LARGE,The Walters Art Museum,120244971,114.675,PC10,,,,
0008_MSS003044,0008,,,C,"Swarthmore College, Friends Historical Library",1359042,1.296,MSS003044,,,,
0050_3060501,0050,,,A,Princeton University Library,61119816,58.288,3060501,,,,
0050_4525559,0050,,,B,Princeton University Library,8785544,8.379,4525559,,,,
0050_6207731,0050,,,C,Princeton University Library,71418293,68.11,6207731,,,,
0002_kcajs_rar_ms13,0002,,,A,University of Pennsylvania Libraries,347795,0.332,kcajs_rar_ms13,,,,
0002_kcajs_rar_ms38,0002,,,B,University of Pennsylvania Libraries,293326,0.28,kcajs_rar_ms38,,,,
0002_kcajs_rar_ms125,0002,,,C,University of Pennsylvania Libraries,584881,0.558,kcajs_rar_ms125,,,,
0002_kcajs_rar_ms205,0002,,,A,University of Pennsylvania Libraries,2136590,2.038,kcajs_rar_ms205,,,,
0002_kcajs_rar_ms303,0002,,,B,University of Pennsylvania Libraries,18080523,17.243,kcajs_rar_ms303,,,,
0002_kcajs_rar_ms400,0002,,,C,University of Pennsylvania Libraries,293393,0.28,kcajs_rar_ms400,,,,
0002_kcajs_rar_ms415,0002,,,A,University of Pennsylvania Libraries,484020,0.462,kcajs_rar_ms415,,,,
0002_kcajs_rar_ms416,0002,,,B,University of Pennsylvania Libraries,288467,0.275,kcajs_rar_ms416,,,,
0002_kcajs_rar_ms419,0002,,,C,University of Pennsylvania Libraries,367186,0.35,kcajs_rar_ms419,,,,
0002_kcajs_rar_ms445,0002,,,A,University of Pennsylvania Libraries,460146,0.439,kcajs_rar_ms445,,,,
0002_kcajs_rar_ms446,0002,,,B,University of Pennsylvania Libraries,624622,0.596,kcajs_rar_ms446,,,,
0002_kcajs_rar_ms447,0002,,,C,University of Pennsylvania Libraries,489598,0.467,kcajs_rar_ms447,,,,
0002_kcajs_rar_ms448,0002,,,A,University of Pennsylvania Libraries,1409146,1.344,kcajs_rar_ms448,,,,
0002_kcajs_rar_ms126,0002,,,B,University of Pennsylvania Libraries,42765205,40.784,kcajs_rar_ms126,,,,
0002_kcajs_rar_ms132,0002,,,C,University of Pennsylvania Libraries,28294625,26.984,kcajs_rar_ms132,,,,
0002_kcajs_rar_ms364,0002,,,A,University of Pennsylvania Libraries,49391823,47.104,kcajs_rar_ms364,,,,
0002_kcajs_rar_ms137,0002,,,B,University of Pennsylvania Libraries,28230001,26.922,kcajs_rar_ms137,,,,
0002_kcajs_rar_ms142,0002,,,C,University of Pennsylvania Libraries,29711001,28.335,kcajs_rar_ms142,,,,
0002_kcajs_rar_ms143,0002,,,LARGE,University of Pennsylvania Libraries,108250624,103.236,kcajs_rar_ms143,,,,
0002_kcajs_rar_ms147,0002,,,A,University of Pennsylvania Libraries,22411601,21.373,kcajs_rar_ms147,,,,
0002_kcajs_rar_ms159,0002,,,B,University of Pennsylvania Libraries,33537901,31.984,kcajs_rar_ms159,,,,
0002_kcajs_rar_ms207,0002,,,C,University of Pennsylvania Libraries,14097104,13.444,kcajs_rar_ms207,,,,
0002_kcajs_rar_ms211,0002,,,A,University of Pennsylvania Libraries,14784408,14.1,kcajs_rar_ms211,,,,
0002_kcajs_rar_ms214,0002,,,B,University of Pennsylvania Libraries,25127409,23.963,kcajs_rar_ms214,,,,
0002_kcajs_rar_ms242,0002,,,C,University of Pennsylvania Libraries,43364638,41.356,kcajs_rar_ms242,,,,
0002_kcajs_rar_ms216,0002,,,A,University of Pennsylvania Libraries,20963014,19.992,kcajs_rar_ms216,,,,
0002_kcajs_rar_ms280,0002,,,B,University of Pennsylvania Libraries,48733990,46.476,kcajs_rar_ms280,,,,
0002_kcajs_rar_ms395,0002,,,LARGE,University of Pennsylvania Libraries,169568022,161.713,kcajs_rar_ms395,,,,
0002_kcajs_rar_ms382,0002,,,C,University of Pennsylvania Libraries,83574128,79.702,kcajs_rar_ms382,,,,
0002_kcajs_rar_ms228,0002,,,A,University of Pennsylvania Libraries,35052750,33.429,kcajs_rar_ms228,,,,
0002_kcajs_rar_ms30,0002,,,B,University of Pennsylvania Libraries,15216592,14.512,kcajs_rar_ms30,,,,
0002_kcajs_rar_ms26,0002,,,C,University of Pennsylvania Libraries,26757332,25.518,kcajs_rar_ms26,,,,
0002_kcajs_rar_ms28,0002,,,A,University of Pennsylvania Libraries,26864272,25.62,kcajs_rar_ms28,,,,
0002_miscmsslarge_box1_f2,0002,,,B,University of Pennsylvania Libraries,435790,0.416,miscmsslarge_box1_f2,,,,
0002_miscmsslarge_box1_f14,0002,,,C,University of Pennsylvania Libraries,284294,0.271,miscmsslarge_box1_f14,,,,
0002_miscmsslarge_box3_f9,0002,,,A,University of Pennsylvania Libraries,344835,0.329,miscmsslarge_box3_f9,,,,
0002_miscmsslarge_box3_f8,0002,,,B,University of Pennsylvania Libraries,194935,0.186,miscmsslarge_box3_f8,,,,
0002_mscoll700_item100,0002,,,C,University of Pennsylvania Libraries,1443609,1.377,mscoll700_item100,,,,
0002_mscoll700_item101,0002,,,A,University of Pennsylvania Libraries,1834612,1.75,mscoll700_item101,,,,
0002_mscoll700_item102,0002,,,B,University of Pennsylvania Libraries,1179897,1.125,mscoll700_item102,,,,
0002_mscoll700_item104,0002,,,C,University of Pennsylvania Libraries,2602506,2.482,mscoll700_item104,,,,
0002_mscoll700_item105,0002,,,A,University of Pennsylvania Libraries,5232157,4.99,mscoll700_item105,,,,
0002_mscoll700_item106,0002,,,B,University of Pennsylvania Libraries,6163893,5.878,mscoll700_item106,,,,
0002_mscoll700_item107,0002,,,C,University of Pennsylvania Libraries,1740781,1.66,mscoll700_item107,,,,
0002_mscoll700_item108,0002,,,A,University of Pennsylvania Libraries,2315092,2.208,mscoll700_item108,,,,
0002_mscoll700_item109,0002,,,B,University of Pennsylvania Libraries,9247283,8.819,mscoll700_item109,,,,
0002_miscmss_box24_f3,0002,,,C,University of Pennsylvania Libraries,581882,0.555,miscmss_box24_f3,,,,
0002_miscmss_box24_f4,0002,,,A,University of Pennsylvania Libraries,295474,0.282,miscmss_box24_f4,,,,
0002_miscmss_box23_f24,0002,,,B,University of Pennsylvania Libraries,490383,0.468,miscmss_box23_f24,,,,
0002_mscoll700_item111,0002,,,C,University of Pennsylvania Libraries,1729358,1.649,mscoll700_item111,,,,
0002_mscoll700_item113,0002,,,A,University of Pennsylvania Libraries,1063840,1.015,mscoll700_item113,,,,
0002_mscoll700_item114,0002,,,B,University of Pennsylvania Libraries,1289913,1.23,mscoll700_item114,,,,
0002_mscoll700_item116,0002,,,C,University of Pennsylvania Libraries,2947253,2.811,mscoll700_item116,,,,
0002_mscoll700_item119,0002,,,A,University of Pennsylvania Libraries,663648,0.633,mscoll700_item119,,,,
0002_mscoll700_item120,0002,,,B,University of Pennsylvania Libraries,3305842,3.153,mscoll700_item120,,,,
0002_mscoll700_item123,0002,,,C,University of Pennsylvania Libraries,447623,0.427,mscoll700_item123,,,,
0002_mscoll700_item124,0002,,,A,University of Pennsylvania Libraries,2652447,2.53,mscoll700_item124,,,,
0002_mscoll700_item125,0002,,,B,University of Pennsylvania Libraries,482978,0.461,mscoll700_item125,,,,
0002_mscoll700_item129,0002,,,C,University of Pennsylvania Libraries,1059231,1.01,mscoll700_item129,,,,
0002_mscoll700_item131,0002,,,A,University of Pennsylvania Libraries,1693373,1.615,mscoll700_item131,,,,
0002_mscoll700_item133,0002,,,B,University of Pennsylvania Libraries,1407438,1.342,mscoll700_item133,,,,
0002_mscoll700_item135,0002,,,C,University of Pennsylvania Libraries,1127490,1.075,mscoll700_item135,,,,
0002_mscoll700_item136,0002,,,A,University of Pennsylvania Libraries,728948,0.695,mscoll700_item136,,,,
0002_mscoll700_item139,0002,,,B,University of Pennsylvania Libraries,507904,0.484,mscoll700_item139,,,,
0002_mscoll700_item143,0002,,,C,University of Pennsylvania Libraries,677610,0.646,mscoll700_item143,,,,
0002_mscoll700_item145,0002,,,A,University of Pennsylvania Libraries,963948,0.919,mscoll700_item145,,,,
0002_mscoll700_item146,0002,,,B,University of Pennsylvania Libraries,1229534,1.173,mscoll700_item146,,,,
0002_mscoll700_item148,0002,,,C,University of Pennsylvania Libraries,2238558,2.135,mscoll700_item148,,,,
0002_mscoll700_item149,0002,,,A,University of Pennsylvania Libraries,1916060,1.827,mscoll700_item149,,,,
0002_mscoll700_item150,0002,,,B,University of Pennsylvania Libraries,866661,0.827,mscoll700_item150,,,,
0002_mscoll700_item15,0002,,,C,University of Pennsylvania Libraries,6687525,6.378,mscoll700_item15,,,,
0002_mscoll700_item152,0002,,,A,University of Pennsylvania Libraries,901184,0.859,mscoll700_item152,,,,
0002_mscoll700_item153,0002,,,B,University of Pennsylvania Libraries,1273669,1.215,mscoll700_item153,,,,
0002_mscoll700_item154,0002,,,C,University of Pennsylvania Libraries,1404164,1.339,mscoll700_item154,,,,
0002_mscoll700_item157,0002,,,A,University of Pennsylvania Libraries,1364370,1.301,mscoll700_item157,,,,
