size,folder
446,html
80902,mss_0095_013
4989480,mss_0095_014
4441637,mss_0095_015
43369805,mss_0095_016
14159924,mss_0095_017
10226949,mss_0095_018
123518,mss_0095_029
76405,mss_0095_030
13485266,mss_0095_031
58529,mss_0474_f2b
241762,mss_0474_f4
